date,ticker,qty,order
2020-04-27,XLP,24,SELL
2020-04-27,XLY,11,BUY
2020-04-27,XLV,5,BUY
2020-04-27,XLF,116,SELL
2020-04-27,SHY,101,BUY
2020-04-27,TLT,24,BUY
2020-05-04,SPY,14,SELL
2020-05-04,IWM,84,BUY
2020-05-04,XLU,22,SELL
2020-05-04,XLK,22,SELL
2020-05-04,XLB,91,BUY
2020-05-04,XLP,48,SELL
2020-05-04,XLY,30,BUY
2020-05-04,XLV,18,BUY
2020-05-04,SHY,32,SELL
2020-05-04,TLT,11,SELL
2020-05-11,SPY,23,SELL
2020-05-11,IWM,61,BUY
2020-05-11,XLU,39,SELL
2020-05-11,XLK,18,SELL
2020-05-11,XLB,46,BUY
2020-05-11,XLP,111,SELL
2020-05-11,XLY,18,BUY
2020-05-11,XLV,19,SELL
2020-05-11,SHY,73,SELL
2020-05-11,TLT,30,SELL
2020-05-18,SPY,4,BUY
2020-05-18,IWM,42,BUY
2020-05-18,XLU,19,SELL
2020-05-18,XLK,18,BUY
2020-05-18,XLB,8,BUY
2020-05-18,XLP,143,SELL
2020-05-18,XLY,32,BUY
2020-05-18,XLV,9,BUY
2020-05-18,SHY,53,BUY
2020-05-18,TLT,3,SELL
2020-05-25,SPY,25,SELL
2020-05-25,IWM,53,BUY
2020-05-25,XLU,71,SELL
2020-05-25,XLK,21,SELL
2020-05-25,XLB,33,BUY
2020-05-25,XLP,136,SELL
2020-05-25,XLY,15,BUY
2020-05-25,XLV,8,SELL
2020-05-25,SHY,132,SELL
2020-05-25,TLT,23,BUY
2020-06-01,SPY,23,SELL
2020-06-01,IWM,53,BUY
2020-06-01,XLU,51,SELL
2020-06-01,XLK,35,SELL
2020-06-01,XLB,58,BUY
2020-06-01,XLP,19,SELL
2020-06-01,XLY,5,SELL
2020-06-01,XLV,9,SELL
2020-06-01,SHY,184,SELL
2020-06-01,TLT,34,BUY
2020-06-08,SPY,20,SELL
2020-06-08,IWM,59,BUY
2020-06-08,XLU,32,SELL
2020-06-08,XLK,46,SELL
2020-06-08,XLB,121,BUY
2020-06-08,XLP,109,BUY
2020-06-08,XLY,16,SELL
2020-06-08,XLV,5,BUY
2020-06-08,SHY,261,SELL
2020-06-08,TLT,40,SELL
2020-06-15,SPY,42,BUY
2020-06-15,IWM,82,BUY
2020-06-15,XLU,33,BUY
2020-06-15,XLK,39,BUY
2020-06-15,XLB,106,BUY
2020-06-15,XLP,1,SELL
2020-06-15,XLY,44,BUY
2020-06-15,XLI,27,BUY
2020-06-15,XLV,15,BUY
2020-06-15,SHY,81,BUY
2020-06-15,TLT,166,SELL
2020-06-22,SPY,16,SELL
2020-06-22,IWM,20,BUY
2020-06-22,XLU,32,SELL
2020-06-22,XLK,21,SELL
2020-06-22,XLB,38,BUY
2020-06-22,XLP,36,BUY
2020-06-22,XLY,20,SELL
2020-06-22,XLI,106,BUY
2020-06-22,XLV,7,SELL
2020-06-22,SHY,174,SELL
2020-06-22,TLT,3,BUY
2020-06-29,SPY,5,BUY
2020-06-29,IWM,24,BUY
2020-06-29,XLU,28,SELL
2020-06-29,XLK,5,BUY
2020-06-29,XLB,29,BUY
2020-06-29,XLP,8,SELL
2020-06-29,XLY,2,BUY
2020-06-29,XLI,35,BUY
2020-06-29,XLV,10,BUY
2020-06-29,XLF,15,BUY
2020-06-29,SHY,46,SELL
2020-06-29,TLT,63,BUY
2020-07-06,SPY,30,SELL
2020-07-06,IWM,16,SELL
2020-07-06,XLU,54,SELL
2020-07-06,XLK,37,SELL
2020-07-06,XLB,6,SELL
2020-07-06,XLP,20,BUY
2020-07-06,XLY,35,SELL
2020-07-06,XLI,33,BUY
2020-07-06,XLV,5,SELL
2020-07-06,XLF,34,BUY
2020-07-06,SHY,183,SELL
2020-07-06,TLT,55,BUY
2020-07-13,SPY,5,BUY
2020-07-13,IWM,9,BUY
2020-07-13,XLU,34,SELL
2020-07-13,XLK,3,SELL
2020-07-13,XLB,22,BUY
2020-07-13,XLP,100,BUY
2020-07-13,XLI,51,BUY
2020-07-13,XLV,40,BUY
2020-07-13,XLF,50,BUY
2020-07-13,SHY,57,SELL
2020-07-13,TLT,135,SELL
2020-07-20,SPY,4,SELL
2020-07-20,IWM,34,SELL
2020-07-20,XLU,45,SELL
2020-07-20,XLK,47,SELL
2020-07-20,XLB,21,SELL
2020-07-20,XLP,137,BUY
2020-07-20,XLY,44,SELL
2020-07-20,XLI,72,BUY
2020-07-20,XLV,14,BUY
2020-07-20,XLF,72,BUY
2020-07-20,SHY,204,SELL
2020-07-20,TLT,45,BUY
2020-07-27,SPY,32,BUY
2020-07-27,IWM,36,SELL
2020-07-27,XLU,29,SELL
2020-07-27,XLK,48,SELL
2020-07-27,XLB,29,SELL
2020-07-27,XLP,107,BUY
2020-07-27,XLY,30,SELL
2020-07-27,XLI,55,BUY
2020-07-27,XLV,42,BUY
2020-07-27,XLF,40,BUY
2020-07-27,SHY,197,SELL
2020-07-27,TLT,47,BUY
2020-08-03,SPY,8,BUY
2020-08-03,IWM,53,SELL
2020-08-03,XLU,16,BUY
2020-08-03,XLK,62,SELL
2020-08-03,XLB,50,SELL
2020-08-03,XLP,176,BUY
2020-08-03,XLY,37,BUY
2020-08-03,XLI,2,SELL
2020-08-03,XLV,19,BUY
2020-08-03,XLF,11,SELL
2020-08-03,SHY,230,SELL
2020-08-03,TLT,37,BUY
2020-08-10,SPY,94,BUY
2020-08-10,IWM,42,SELL
2020-08-10,XLU,64,SELL
2020-08-10,XLK,51,SELL
2020-08-10,XLB,43,SELL
2020-08-10,XLP,13,BUY
2020-08-10,XLY,55,BUY
2020-08-10,XLI,11,BUY
2020-08-10,XLV,34,BUY
2020-08-10,XLF,4,SELL
2020-08-10,SHY,189,SELL
2020-08-10,TLT,170,SELL
2020-08-17,SPY,6,BUY
2020-08-17,IWM,35,BUY
2020-08-17,XLU,20,SELL
2020-08-17,XLK,10,SELL
2020-08-17,XLB,114,BUY
2020-08-17,XLP,5,SELL
2020-08-17,XLY,62,BUY
2020-08-17,XLI,86,BUY
2020-08-17,XLV,22,SELL
2020-08-17,XLF,57,BUY
2020-08-17,SHY,66,SELL
2020-08-17,TLT,148,SELL
2020-08-24,SPY,85,BUY
2020-08-24,IWM,13,BUY
2020-08-24,XLU,21,BUY
2020-08-24,XLK,29,SELL
2020-08-24,XLB,39,BUY
2020-08-24,XLP,7,SELL
2020-08-24,XLY,5,SELL
2020-08-24,XLI,32,BUY
2020-08-24,XLV,50,BUY
2020-08-24,XLF,15,SELL
2020-08-24,SHY,211,SELL
2020-08-24,TLT,153,SELL
2020-08-31,SPY,33,BUY
2020-08-31,IWM,41,BUY
2020-08-31,XLU,24,SELL
2020-08-31,XLK,38,BUY
2020-08-31,XLB,74,SELL
2020-08-31,XLP,6,BUY
2020-08-31,XLY,36,SELL
2020-08-31,XLI,33,BUY
2020-08-31,XLV,7,BUY
2020-08-31,XLF,29,SELL
2020-08-31,SHY,143,SELL
2020-08-31,TLT,148,SELL
2020-09-07,SPY,266,SELL
2020-09-07,IWM,91,BUY
2020-09-07,XLU,44,BUY
2020-09-07,XLK,174,BUY
2020-09-07,XLB,84,BUY
2020-09-07,XLP,41,BUY
2020-09-07,XLY,61,SELL
2020-09-07,XLI,94,BUY
2020-09-07,XLV,124,SELL
2020-09-07,XLF,129,BUY
2020-09-07,SHY,899,BUY
2020-09-07,TLT,15,SELL
2020-09-14,SPY,28,BUY
2020-09-14,IWM,4,BUY
2020-09-14,XLU,28,SELL
2020-09-14,XLK,28,BUY
2020-09-14,XLB,24,BUY
2020-09-14,XLP,167,SELL
2020-09-14,XLY,27,BUY
2020-09-14,XLI,33,BUY
2020-09-14,XLV,53,SELL
2020-09-14,XLF,4,SELL
2020-09-14,SHY,59,BUY
2020-09-14,TLT,36,BUY
2020-09-21,SPY,13,SELL
2020-09-21,IWM,25,SELL
2020-09-21,XLU,46,SELL
2020-09-21,XLK,14,SELL
2020-09-21,XLB,12,SELL
2020-09-21,XLP,120,BUY
2020-09-21,XLY,4,SELL
2020-09-21,XLI,28,BUY
2020-09-21,XLV,68,BUY
2020-09-21,XLF,23,BUY
2020-09-21,SHY,84,SELL
2020-09-21,TLT,26,BUY
2020-09-28,SPY,15,BUY
2020-09-28,IWM,8,SELL
2020-09-28,XLU,87,SELL
2020-09-28,XLK,16,BUY
2020-09-28,XLB,13,BUY
2020-09-28,XLP,24,BUY
2020-09-28,XLY,6,BUY
2020-09-28,XLI,3,SELL
2020-09-28,XLV,103,SELL
2020-09-28,XLF,51,SELL
2020-09-28,SHY,20,BUY
2020-09-28,TLT,92,BUY
2020-10-05,SPY,2,SELL
2020-10-05,IWM,18,SELL
2020-10-05,XLU,52,BUY
2020-10-05,XLK,11,SELL
2020-10-05,XLB,10,SELL
2020-10-05,XLP,4,BUY
2020-10-05,XLY,13,SELL
2020-10-05,XLI,7,SELL
2020-10-05,XLV,52,SELL
2020-10-05,XLF,11,SELL
2020-10-05,SHY,53,SELL
2020-10-05,TLT,2,SELL
2020-10-12,SPY,14,SELL
2020-10-12,IWM,11,BUY
2020-10-12,XLU,171,BUY
2020-10-12,XLK,5,SELL
2020-10-12,XLB,2,SELL
2020-10-12,XLP,77,BUY
2020-10-12,XLY,5,SELL
2020-10-12,XLI,3,BUY
2020-10-12,XLV,106,SELL
2020-10-12,XLF,46,BUY
2020-10-12,SHY,84,SELL
2020-10-12,TLT,163,SELL
2020-10-19,SPY,33,BUY
2020-10-19,IWM,31,SELL
2020-10-19,XLU,130,BUY
2020-10-19,XLK,52,SELL
2020-10-19,XLB,48,SELL
2020-10-19,XLP,60,BUY
2020-10-19,XLY,27,SELL
2020-10-19,XLI,45,BUY
2020-10-19,XLV,15,SELL
2020-10-19,XLF,24,BUY
2020-10-19,SHY,240,SELL
2020-10-19,TLT,77,BUY
2020-10-26,SPY,71,BUY
2020-10-26,IWM,7,BUY
2020-10-26,XLU,81,BUY
2020-10-26,XLK,19,SELL
2020-10-26,XLB,95,BUY
2020-10-26,XLP,48,BUY
2020-10-26,XLY,66,BUY
2020-10-26,XLI,41,BUY
2020-10-26,XLV,63,SELL
2020-10-26,XLF,23,BUY
2020-10-26,SHY,191,SELL
2020-10-26,TLT,159,SELL
2020-11-02,SPY,16,SELL
2020-11-02,IWM,115,BUY
2020-11-02,XLU,16,SELL
2020-11-02,XLK,159,BUY
2020-11-02,XLB,41,BUY
2020-11-02,XLP,167,SELL
2020-11-02,XLY,48,BUY
2020-11-02,XLI,22,BUY
2020-11-02,XLV,104,SELL
2020-11-02,XLF,81,BUY
2020-11-02,SHY,386,BUY
2020-11-02,TLT,44,SELL
2020-11-09,SPY,18,SELL
2020-11-09,IWM,16,SELL
2020-11-09,XLU,46,SELL
2020-11-09,XLK,19,SELL
2020-11-09,XLB,18,SELL
2020-11-09,XLP,77,SELL
2020-11-09,XLY,18,SELL
2020-11-09,XLI,14,SELL
2020-11-09,XLV,63,SELL
2020-11-09,XLF,19,BUY
2020-11-09,SHY,201,SELL
2020-11-09,TLT,70,SELL
2020-11-16,SPY,2,SELL
2020-11-16,IWM,5,BUY
2020-11-16,XLU,13,BUY
2020-11-16,XLK,4,SELL
2020-11-16,XLP,4,BUY
2020-11-16,XLY,3,SELL
2020-11-16,XLI,2,BUY
2020-11-16,XLV,21,BUY
2020-11-16,XLF,25,BUY
2020-11-16,SHY,275,SELL
2020-11-16,TLT,15,SELL
2020-11-23,SPY,47,BUY
2020-11-23,IWM,9,BUY
2020-11-23,XLU,3,BUY
2020-11-23,XLK,8,SELL
2020-11-23,XLB,4,SELL
2020-11-23,XLP,19,BUY
2020-11-23,XLY,30,BUY
2020-11-23,XLI,3,SELL
2020-11-23,XLV,37,SELL
2020-11-23,XLF,17,BUY
2020-11-23,SHY,203,SELL
2020-11-30,SPY,23,BUY
2020-11-30,IWM,42,SELL
2020-11-30,XLU,2,SELL
2020-11-30,XLK,61,SELL
2020-11-30,XLB,57,SELL
2020-11-30,XLP,90,BUY
2020-11-30,XLY,21,BUY
2020-11-30,XLI,59,SELL
2020-11-30,XLV,51,SELL
2020-11-30,XLF,25,SELL
2020-11-30,SHY,105,SELL
2020-12-07,SPY,39,BUY
2020-12-07,IWM,63,SELL
2020-12-07,XLU,35,SELL
2020-12-07,XLK,22,SELL
2020-12-07,XLB,78,SELL
2020-12-07,XLP,24,SELL
2020-12-07,XLY,37,BUY
2020-12-07,XLI,71,SELL
2020-12-07,XLV,42,BUY
2020-12-07,XLF,40,SELL
2020-12-07,SHY,54,SELL
2020-12-14,SPY,21,BUY
2020-12-14,IWM,42,SELL
2020-12-14,XLU,56,BUY
2020-12-14,XLK,37,SELL
2020-12-14,XLB,52,SELL
2020-12-14,XLP,36,BUY
2020-12-14,XLY,71,BUY
2020-12-14,XLI,33,BUY
2020-12-14,XLV,31,BUY
2020-12-14,XLF,42,SELL
2020-12-14,SHY,85,SELL
2020-12-21,IWM,10,SELL
2020-12-21,XLU,136,SELL
2020-12-21,XLK,33,BUY
2020-12-21,XLB,15,SELL
2020-12-21,XLP,121,BUY
2020-12-21,XLY,36,SELL
2020-12-21,XLI,5,SELL
2020-12-21,XLV,40,SELL
2020-12-21,XLF,30,SELL
2020-12-21,SHY,58,SELL
2020-12-28,SPY,64,BUY
2020-12-28,IWM,39,BUY
2020-12-28,XLU,25,SELL
2020-12-28,XLK,12,BUY
2020-12-28,XLB,24,BUY
2020-12-28,XLP,183,SELL
2020-12-28,XLY,45,SELL
2020-12-28,XLI,35,BUY
2020-12-28,XLV,48,SELL
2020-12-28,XLF,32,SELL
2020-12-28,SHY,121,SELL
2021-01-04,SPY,23,BUY
2021-01-04,IWM,83,SELL
2021-01-04,XLU,47,SELL
2021-01-04,XLK,21,BUY
2021-01-04,XLB,3,SELL
2021-01-04,XLP,26,SELL
2021-01-04,XLY,7,SELL
2021-01-04,XLI,29,BUY
2021-01-04,XLV,37,BUY
2021-01-04,XLF,33,BUY
2021-01-04,SHY,73,SELL
2021-01-11,SPY,55,SELL
2021-01-11,IWM,33,BUY
2021-01-11,XLU,85,SELL
2021-01-11,XLK,149,SELL
2021-01-11,XLB,69,SELL
2021-01-11,XLP,224,BUY
2021-01-11,XLY,133,SELL
2021-01-11,XLI,133,SELL
2021-01-11,XLV,144,BUY
2021-01-11,XLF,42,BUY
2021-01-11,SHY,255,BUY
2021-01-18,SPY,30,BUY
2021-01-18,IWM,14,SELL
2021-01-18,XLU,15,SELL
2021-01-18,XLK,43,BUY
2021-01-18,XLB,18,SELL
2021-01-18,XLP,50,BUY
2021-01-18,XLY,109,SELL
2021-01-18,XLI,26,BUY
2021-01-18,XLV,177,BUY
2021-01-18,XLF,21,BUY
2021-01-18,SHY,112,SELL
2021-01-25,SPY,66,SELL
2021-01-25,IWM,24,SELL
2021-01-25,XLU,32,BUY
2021-01-25,XLK,58,SELL
2021-01-25,XLB,20,SELL
2021-01-25,XLP,90,BUY
2021-01-25,XLY,7,BUY
2021-01-25,XLI,47,BUY
2021-01-25,XLV,140,BUY
2021-01-25,XLF,6,SELL
2021-01-25,SHY,46,SELL
2021-02-01,SPY,126,SELL
2021-02-01,IWM,178,BUY
2021-02-01,XLU,23,BUY
2021-02-01,XLK,134,BUY
2021-02-01,XLB,103,BUY
2021-02-01,XLP,470,SELL
2021-02-01,XLY,64,BUY
2021-02-01,XLI,15,BUY
2021-02-01,XLV,80,SELL
2021-02-01,XLF,123,BUY
2021-02-01,SHY,452,BUY
2021-02-08,SPY,37,SELL
2021-02-08,IWM,49,SELL
2021-02-08,XLU,25,BUY
2021-02-08,XLK,48,SELL
2021-02-08,XLB,77,SELL
2021-02-08,XLP,21,SELL
2021-02-08,XLY,47,SELL
2021-02-08,XLI,62,SELL
2021-02-08,XLV,112,BUY
2021-02-08,XLF,45,SELL
2021-02-08,SHY,63,SELL
2021-02-15,SPY,62,BUY
2021-02-15,IWM,83,SELL
2021-02-15,XLU,3,BUY
2021-02-15,XLK,8,SELL
2021-02-15,XLB,61,SELL
2021-02-15,XLP,57,BUY
2021-02-15,XLY,66,SELL
2021-02-15,XLI,41,BUY
2021-02-15,XLV,103,BUY
2021-02-15,XLF,57,SELL
2021-02-15,SHY,194,SELL
2021-02-22,SPY,69,BUY
2021-02-22,IWM,37,SELL
2021-02-22,XLU,66,SELL
2021-02-22,XLK,19,BUY
2021-02-22,XLB,30,SELL
2021-02-22,XLP,70,SELL
2021-02-22,XLY,50,BUY
2021-02-22,XLI,28,SELL
2021-02-22,XLV,46,SELL
2021-02-22,XLF,14,BUY
2021-02-22,SHY,54,SELL
2021-03-01,SPY,100,SELL
2021-03-01,IWM,90,BUY
2021-03-01,XLE,116,BUY
2021-03-01,XLU,47,SELL
2021-03-01,XLK,44,SELL
2021-03-01,XLB,35,BUY
2021-03-01,XLP,39,BUY
2021-03-01,XLY,19,SELL
2021-03-01,XLI,6,BUY
2021-03-01,XLV,172,BUY
2021-03-01,XLF,77,BUY
2021-03-01,SHY,279,BUY
2021-03-08,SPY,84,SELL
2021-03-08,IWM,69,BUY
2021-03-08,XLE,171,BUY
2021-03-08,XLU,125,SELL
2021-03-08,XLK,71,BUY
2021-03-08,XLB,43,BUY
2021-03-08,XLP,171,SELL
2021-03-08,XLY,65,BUY
2021-03-08,XLI,15,BUY
2021-03-08,XLV,208,SELL
2021-03-08,XLF,88,BUY
2021-03-08,SHY,211,BUY
2021-03-15,SPY,20,BUY
2021-03-15,IWM,55,SELL
2021-03-15,XLE,102,BUY
2021-03-15,XLU,28,SELL
2021-03-15,XLK,61,SELL
2021-03-15,XLB,1,SELL
2021-03-15,XLP,14,SELL
2021-03-15,XLY,58,SELL
2021-03-15,XLI,20,SELL
2021-03-15,XLV,58,BUY
2021-03-15,XLF,35,SELL
2021-03-15,SHY,200,SELL
2021-03-22,SPY,35,BUY
2021-03-22,IWM,35,SELL
2021-03-22,XLE,29,BUY
2021-03-22,XLU,21,BUY
2021-03-22,XLK,43,SELL
2021-03-22,XLB,63,BUY
2021-03-22,XLP,103,BUY
2021-03-22,XLY,34,SELL
2021-03-22,XLI,1,BUY
2021-03-22,XLV,105,BUY
2021-03-22,XLF,20,SELL
2021-03-22,SHY,108,SELL
2021-03-29,SPY,15,BUY
2021-03-29,IWM,3,SELL
2021-03-29,XLE,17,BUY
2021-03-29,XLU,76,BUY
2021-03-29,XLK,12,SELL
2021-03-29,XLB,48,SELL
2021-03-29,XLP,39,SELL
2021-03-29,XLY,1,BUY
2021-03-29,XLI,31,SELL
2021-03-29,XLV,112,SELL
2021-03-29,XLF,6,SELL
2021-03-29,SHY,25,BUY
2021-04-05,SPY,40,BUY
2021-04-05,IWM,43,SELL
2021-04-05,XLE,31,SELL
2021-04-05,XLU,67,BUY
2021-04-05,XLK,54,SELL
2021-04-05,XLB,10,BUY
2021-04-05,XLP,54,SELL
2021-04-05,XLY,38,SELL
2021-04-05,XLI,70,BUY
2021-04-05,XLV,37,BUY
2021-04-05,XLF,7,SELL
2021-04-05,SHY,133,SELL
2021-04-12,SPY,20,BUY
2021-04-12,IWM,56,SELL
2021-04-12,XLE,64,SELL
2021-04-12,XLU,121,BUY
2021-04-12,XLK,59,SELL
2021-04-12,XLB,20,SELL
2021-04-12,XLP,33,BUY
2021-04-12,XLY,5,BUY
2021-04-12,XLI,17,BUY
2021-04-12,XLV,5,SELL
2021-04-12,XLF,60,BUY
2021-04-12,SHY,180,SELL
2021-04-19,SPY,20,BUY
2021-04-19,IWM,54,SELL
2021-04-19,XLE,83,SELL
2021-04-19,XLU,83,BUY
2021-04-19,XLK,50,SELL
2021-04-19,XLB,33,BUY
2021-04-19,XLP,14,BUY
2021-04-19,XLY,18,BUY
2021-04-19,XLI,67,BUY
2021-04-19,XLV,51,SELL
2021-04-19,XLF,18,BUY
2021-04-19,SHY,158,SELL
2021-04-26,SPY,59,SELL
2021-04-26,IWM,30,BUY
2021-04-26,XLE,53,SELL
2021-04-26,XLU,31,BUY
2021-04-26,XLK,22,BUY
2021-04-26,XLB,57,SELL
2021-04-26,XLP,112,BUY
2021-04-26,XLY,12,SELL
2021-04-26,XLI,42,SELL
2021-04-26,XLV,158,BUY
2021-04-26,XLF,126,SELL
2021-04-26,SHY,45,BUY
2021-05-03,SPY,44,BUY
2021-05-03,IWM,36,SELL
2021-05-03,XLE,27,SELL
2021-05-03,XLU,24,SELL
2021-05-03,XLK,1,SELL
2021-05-03,XLB,41,BUY
2021-05-03,XLP,102,SELL
2021-05-03,XLY,89,BUY
2021-05-03,XLI,11,BUY
2021-05-03,XLV,26,SELL
2021-05-03,XLF,6,SELL
2021-05-03,SHY,194,SELL
2021-05-10,SPY,6,BUY
2021-05-10,IWM,2,SELL
2021-05-10,XLE,14,BUY
2021-05-10,XLU,85,SELL
2021-05-10,XLK,42,SELL
2021-05-10,XLB,25,BUY
2021-05-10,XLP,62,SELL
2021-05-10,XLI,24,BUY
2021-05-10,XLV,17,BUY
2021-05-10,XLF,54,BUY
2021-05-10,SHY,97,SELL
2021-05-17,SPY,132,SELL
2021-05-17,IWM,113,BUY
2021-05-17,XLE,114,BUY
2021-05-17,XLU,9,SELL
2021-05-17,XLK,42,BUY
2021-05-17,XLB,66,BUY
2021-05-17,XLP,86,BUY
2021-05-17,XLY,55,SELL
2021-05-17,XLI,140,SELL
2021-05-17,XLV,164,BUY
2021-05-17,XLF,75,BUY
2021-05-17,SHY,254,BUY
2021-05-24,SPY,44,BUY
2021-05-24,IWM,46,SELL
2021-05-24,XLE,2,BUY
2021-05-24,XLU,59,BUY
2021-05-24,XLK,70,SELL
2021-05-24,XLB,3,BUY
2021-05-24,XLP,56,BUY
2021-05-24,XLY,5,SELL
2021-05-24,XLI,35,BUY
2021-05-24,XLV,51,BUY
2021-05-24,XLF,8,BUY
2021-05-24,SHY,134,SELL
2021-05-31,SPY,40,BUY
2021-05-31,IWM,62,SELL
2021-05-31,XLE,19,SELL
2021-05-31,XLU,12,SELL
2021-05-31,XLK,57,SELL
2021-05-31,XLB,23,BUY
2021-05-31,XLP,28,BUY
2021-05-31,XLY,10,BUY
2021-05-31,XLI,6,BUY
2021-05-31,XLV,9,SELL
2021-05-31,XLF,1,SELL
2021-05-31,SHY,103,SELL
2021-06-07,SPY,29,BUY
2021-06-07,IWM,23,BUY
2021-06-07,XLE,16,BUY
2021-06-07,XLU,31,BUY
2021-06-07,XLK,45,SELL
2021-06-07,XLB,6,BUY
2021-06-07,XLP,35,BUY
2021-06-07,XLI,76,BUY
2021-06-07,XLV,219,SELL
2021-06-07,XLF,91,BUY
2021-06-07,SHY,55,SELL
2021-06-14,SPY,92,BUY
2021-06-14,IWM,10,SELL
2021-06-14,XLU,6,SELL
2021-06-14,XLK,13,BUY
2021-06-14,XLB,13,SELL
2021-06-14,XLP,88,SELL
2021-06-14,XLY,28,BUY
2021-06-14,XLI,19,SELL
2021-06-14,XLV,212,SELL
2021-06-14,XLF,102,SELL
2021-06-14,SHY,97,SELL
2021-06-21,SPY,5,BUY
2021-06-21,IWM,15,BUY
2021-06-21,XLE,41,BUY
2021-06-21,XLU,117,SELL
2021-06-21,XLK,39,BUY
2021-06-21,XLB,35,SELL
2021-06-21,XLP,182,SELL
2021-06-21,XLY,204,BUY
2021-06-21,XLI,2,BUY
2021-06-21,XLV,98,BUY
2021-06-21,XLF,159,SELL
2021-06-21,SHY,107,SELL
2021-06-28,SPY,48,SELL
2021-06-28,IWM,8,SELL
2021-06-28,XLE,1,BUY
2021-06-28,XLU,16,BUY
2021-06-28,XLK,62,BUY
2021-06-28,XLB,40,SELL
2021-06-28,XLP,37,SELL
2021-06-28,XLY,46,BUY
2021-06-28,XLI,100,SELL
2021-06-28,XLV,54,BUY
2021-06-28,XLF,19,SELL
2021-06-28,SHY,190,SELL
2021-07-05,SPY,16,BUY
2021-07-05,IWM,25,SELL
2021-07-05,XLE,40,SELL
2021-07-05,XLU,48,SELL
2021-07-05,XLK,27,BUY
2021-07-05,XLB,21,BUY
2021-07-05,XLP,9,SELL
2021-07-05,XLY,20,BUY
2021-07-05,XLI,6,SELL
2021-07-05,XLV,19,SELL
2021-07-05,XLF,6,SELL
2021-07-05,SHY,167,SELL
2021-07-12,SPY,50,SELL
2021-07-12,IWM,68,SELL
2021-07-12,XLE,7,BUY
2021-07-12,XLU,109,BUY
2021-07-12,XLK,78,BUY
2021-07-12,XLB,120,SELL
2021-07-12,XLP,60,BUY
2021-07-12,XLY,85,BUY
2021-07-12,XLI,100,SELL
2021-07-12,XLV,105,BUY
2021-07-12,XLF,44,SELL
2021-07-12,SHY,51,BUY
2021-07-19,SPY,50,BUY
2021-07-19,IWM,31,SELL
2021-07-19,XLE,25,SELL
2021-07-19,XLU,30,BUY
2021-07-19,XLK,48,BUY
2021-07-19,XLB,43,BUY
2021-07-19,XLP,89,BUY
2021-07-19,XLY,249,SELL
2021-07-19,XLI,69,BUY
2021-07-19,XLV,174,BUY
2021-07-19,SHY,32,SELL
2021-07-26,SPY,80,SELL
2021-07-26,IWM,51,SELL
2021-07-26,XLE,1,BUY
2021-07-26,XLU,60,BUY
2021-07-26,XLK,80,BUY
2021-07-26,XLB,51,BUY
2021-07-26,XLP,102,BUY
2021-07-26,XLY,7,BUY
2021-07-26,XLI,73,SELL
2021-07-26,XLV,74,SELL
2021-07-26,XLF,86,BUY
2021-07-26,SHY,149,BUY
2021-08-02,SPY,59,BUY
2021-08-02,IWM,88,SELL
2021-08-02,XLE,67,SELL
2021-08-02,XLU,42,SELL
2021-08-02,XLK,55,BUY
2021-08-02,XLB,45,BUY
2021-08-02,XLP,5,SELL
2021-08-02,XLY,178,SELL
2021-08-02,XLI,47,BUY
2021-08-02,XLV,74,BUY
2021-08-02,XLF,45,SELL
2021-08-02,SHY,92,BUY
2021-08-09,SPY,29,BUY
2021-08-09,IWM,71,SELL
2021-08-09,XLE,53,SELL
2021-08-09,XLU,56,BUY
2021-08-09,XLK,101,BUY
2021-08-09,XLB,61,SELL
2021-08-09,XLP,113,SELL
2021-08-09,XLY,17,BUY
2021-08-09,XLI,41,SELL
2021-08-09,XLV,107,SELL
2021-08-09,XLF,31,SELL
2021-08-09,SHY,103,BUY
2021-08-16,SPY,79,BUY
2021-08-16,IWM,38,SELL
2021-08-16,XLE,35,SELL
2021-08-16,XLU,24,BUY
2021-08-16,XLK,38,SELL
2021-08-16,XLB,31,SELL
2021-08-16,XLP,9,BUY
2021-08-16,XLY,44,BUY
2021-08-16,XLI,39,SELL
2021-08-16,XLV,147,SELL
2021-08-16,XLF,2,BUY
2021-08-16,SHY,138,SELL
2021-08-23,SPY,6,SELL
2021-08-23,IWM,89,SELL
2021-08-23,XLE,42,SELL
2021-08-23,XLU,174,BUY
2021-08-23,XLK,74,SELL
2021-08-23,XLB,74,BUY
2021-08-23,XLP,103,BUY
2021-08-23,XLY,19,SELL
2021-08-23,XLI,94,BUY
2021-08-23,XLV,27,SELL
2021-08-23,XLF,113,BUY
2021-08-23,SHY,106,BUY
2021-08-30,SPY,38,SELL
2021-08-30,XLE,34,SELL
2021-08-30,XLU,64,SELL
2021-08-30,XLK,10,BUY
2021-08-30,XLB,5,BUY
2021-08-30,XLP,52,BUY
2021-08-30,XLY,9,SELL
2021-08-30,XLI,28,BUY
2021-08-30,XLV,104,BUY
2021-08-30,XLF,10,BUY
2021-08-30,SHY,109,SELL
2021-09-06,SPY,55,BUY
2021-09-06,XLE,50,SELL
2021-09-06,XLU,154,SELL
2021-09-06,XLK,11,SELL
2021-09-06,XLB,4,SELL
2021-09-06,XLP,27,BUY
2021-09-06,XLY,40,BUY
2021-09-06,XLI,67,SELL
2021-09-06,XLV,47,SELL
2021-09-06,XLF,54,SELL
2021-09-06,SHY,135,SELL
2021-09-13,SPY,9,BUY
